1.1 0.237926 243827
1.113 0.234667 238534
1.125 0.230815 231589
1.138 0.228741 222058
1.15 0.226963 193524
1.163 0.224889 189115
1.175 0.224296 182319
1.188 0.221037 171430
1.2 0.216593 163167
1.213 0.214222 69309
1.225 0.212444 67309
1.238 0.210667 49047
1.25 0.210074 48895
1.263 0.207407 47612
1.275 0.205037 43082
1.288 0.20237 42167
1.3 0.199704 38054
1.312 0.196444 36945
1.325 0.194667 36231
1.338 0.192889 32747
1.35 0.190222 31340
1.363 0.186667 27264
1.375 0.186074 26970
1.388 0.183704 23266
1.4 0.18163 22871
1.413 0.179259 21509
1.425 0.177481 19947
1.438 0.173333 14875
1.45 0.169778 14649
1.463 0.168296 14484
1.475 0.16563 13257
1.488 0.163852 12855
1.5 0.162963 12108
1.513 0.158815 8224
1.525 0.157333 7885
1.538 0.155556 7601
1.55 0.15437 7379
1.562 0.151407 7025
1.575 0.14963 6989
1.587 0.147852 6889
1.6 0.14637 6534
1.613 0.143704 6299
1.625 0.142222 6190
1.638 0.141333 6151
1.65 0.13837 5689
1.663 0.136889 5576
1.675 0.136296 5466
1.688 0.135407 5459
1.7 0.134519 5298
1.712 0.132741 5100
1.725 0.131259 4495
1.738 0.13037 4492
1.75 0.128889 4437
1.763 0.126815 4346
1.775 0.125037 3926
1.788 0.124148 3857
1.8 0.123556 3785
1.812 0.121481 3580
1.825 0.12 3557
1.837 0.117926 3514
1.85 0.116741 3502
1.863 0.113481 3359
1.875 0.112296 3297
1.888 0.111111 3205
1.9 0.109037 2984
1.913 0.107852 2932
1.925 0.106963 2753
1.938 0.104593 2441
1.95 0.102519 2354
1.962 0.10163 2337
1.975 0.099259 2321
1.988 0.098963 2310
2.0 0.098074 2285
