1.1 0.218667 200692
1.113 0.215704 185850
1.125 0.214519 153722
1.138 0.213333 151402
1.15 0.211259 142315
1.163 0.209778 140820
1.175 0.208 139292
1.188 0.206815 134894
1.2 0.204148 130543
1.213 0.202963 126951
1.225 0.200296 113332
1.238 0.199407 113287
1.25 0.196148 110888
1.263 0.194074 105607
1.275 0.191407 101070
1.288 0.189037 99770
1.3 0.187556 99031
1.312 0.185778 97139
1.325 0.184593 95277
1.338 0.182222 93935
1.35 0.180741 92718
1.363 0.177778 69474
1.375 0.175704 68075
1.388 0.173333 63999
1.4 0.171852 62472
1.413 0.168889 52830
1.425 0.168593 52827
1.438 0.165333 50530
1.45 0.16237 49586
1.463 0.16 49454
1.475 0.158815 48136
1.488 0.15763 40164
1.5 0.156741 40161
1.513 0.155556 40087
1.525 0.152889 38856
1.538 0.150815 37293
1.55 0.150519 36916
1.562 0.148148 36120
1.575 0.14637 31546
1.587 0.143407 26654
1.6 0.141333 22509
1.613 0.140148 22487
1.625 0.13837 22173
1.638 0.136593 21591
1.65 0.135407 21431
1.663 0.13363 21113
1.675 0.132741 21072
1.688 0.130963 15052
1.7 0.129185 14968
1.712 0.127111 14023
1.725 0.124444 13662
1.738 0.122667 12982
1.75 0.122074 12980
1.763 0.119407 11317
1.775 0.118222 11021
1.788 0.117037 10809
1.8 0.116148 10242
1.812 0.11437 9924
1.825 0.112 9536
1.837 0.111704 9507
1.85 0.110222 8964
1.863 0.109333 8955
1.875 0.107852 8574
1.888 0.105778 8389
1.9 0.104 8193
1.913 0.103111 8184
1.925 0.102222 7997
1.938 0.101333 7944
1.95 0.100741 7936
1.962 0.099556 7282
1.975 0.099259 7279
1.988 0.096889 7211
2.0 0.096593 7210
