1.1 0.189308 477389
1.113 0.186126 382421
1.125 0.183449 360660
1.138 0.1807 347408
1.15 0.177445 281693
1.163 0.174696 247571
1.175 0.172092 234737
1.188 0.169343 230341
1.2 0.166811 222234
1.213 0.163918 215768
1.225 0.161241 176323
1.238 0.158927 171307
1.25 0.156756 165773
1.263 0.154369 152020
1.275 0.152488 148708
1.288 0.14945 143554
1.3 0.146557 111288
1.312 0.144025 101479
1.325 0.141493 97926
1.338 0.139612 94066
1.35 0.137442 90218
1.363 0.135706 79188
1.375 0.133608 75137
1.388 0.130859 44383
1.4 0.128762 42028
1.413 0.126519 39829
1.425 0.124783 37847
1.438 0.122613 36821
1.45 0.120081 31534
1.463 0.117839 29751
1.475 0.115524 28201
1.488 0.113281 25958
1.5 0.111183 21719
1.513 0.109592 21381
1.525 0.107639 20086
1.538 0.105686 17967
1.55 0.103805 13781
1.562 0.10178 13415
1.575 0.100188 11951
1.587 0.098452 11605
1.6 0.096282 11467
1.613 0.094763 11374
1.625 0.09252 10709
1.638 0.090495 10259
1.65 0.088831 10032
1.663 0.086661 8698
1.675 0.085142 8319
1.688 0.083261 7897
1.7 0.082176 7788
1.712 0.081091 7731
1.725 0.078631 7333
1.738 0.077112 7064
1.75 0.07581 6658
1.763 0.074074 6290
1.775 0.072627 6096
1.788 0.07147 5666
1.8 0.070168 5626
1.812 0.068432 5356
1.825 0.066913 4841
1.837 0.065538 4692
1.85 0.064164 4505
1.863 0.0625 4238
1.875 0.060981 3935
1.888 0.059534 3679
1.9 0.058232 3577
1.913 0.057147 3528
1.925 0.05599 3340
1.938 0.055194 3297
1.95 0.053892 3225
1.962 0.052662 3148
1.975 0.051866 3093
1.988 0.050709 3013
2.0 0.049262 2981
