1.1 0.180917 458371
1.113 0.177517 290330
1.125 0.175275 275733
1.138 0.172454 266602
1.15 0.169488 258819
1.163 0.166594 249307
1.175 0.163773 235850
1.188 0.161531 232635
1.2 0.159505 126509
1.213 0.157046 112993
1.225 0.154152 109545
1.238 0.151548 99861
1.25 0.148944 87151
1.263 0.146918 85947
1.275 0.14417 69379
1.288 0.141782 66132
1.3 0.139685 62871
1.312 0.137297 43264
1.325 0.135055 41479
1.338 0.132523 39622
1.35 0.130425 35777
1.363 0.128689 34523
1.375 0.126302 33384
1.388 0.12406 32289
1.4 0.122106 29460
1.413 0.119792 26864
1.425 0.117622 24612
1.438 0.115596 22060
1.45 0.11386 21296
1.463 0.111907 18893
1.475 0.110171 17159
1.488 0.108145 16285
1.5 0.10612 15713
1.513 0.104094 15279
1.525 0.101924 13993
1.538 0.100188 13249
1.55 0.099031 12375
1.562 0.097946 12102
1.575 0.096354 11714
1.587 0.094184 10998
1.6 0.092376 10607
1.613 0.090495 10129
1.625 0.088759 9515
1.638 0.086878 9207
1.65 0.085286 8865
1.663 0.083261 7753
1.675 0.082104 7379
1.688 0.080295 7132
1.7 0.078776 6999
1.712 0.076751 6791
1.725 0.07487 6601
1.738 0.073857 5699
1.75 0.072483 5428
1.763 0.071108 5229
1.775 0.069661 5073
1.788 0.068287 4760
1.8 0.067347 4473
1.812 0.066479 4187
1.825 0.065104 4058
1.837 0.064019 3987
1.85 0.062572 3663
1.863 0.061126 3539
1.875 0.060113 3447
1.888 0.059172 3322
1.9 0.058594 3204
1.913 0.057219 3127
1.925 0.055845 2956
1.938 0.054615 2749
1.95 0.054036 2711
1.962 0.053241 2634
1.975 0.051505 2574
1.988 0.050492 2542
2.0 0.048973 2379
