1.1 0.153185 10581
1.113 0.150815 10081
1.125 0.149037 9411
1.138 0.146074 9069
1.15 0.143407 8874
1.163 0.142519 8671
1.175 0.140444 7522
1.188 0.137481 7340
1.2 0.133926 7066
1.213 0.132444 6839
1.225 0.13037 6154
1.238 0.127407 5128
1.25 0.125037 4950
1.263 0.123259 4762
1.275 0.122667 4760
1.288 0.120296 4718
1.3 0.118815 3917
1.312 0.117037 3701
1.325 0.115259 3281
1.338 0.112296 3181
1.35 0.111111 3175
1.363 0.109333 2969
1.375 0.106963 2805
1.388 0.103704 2500
1.4 0.100148 2286
1.413 0.099556 2224
1.425 0.097778 2206
1.438 0.096 2182
1.45 0.093333 2131
1.463 0.090667 2058
1.475 0.088593 1745
1.488 0.087704 1692
1.5 0.086222 1663
1.513 0.084148 1626
1.525 0.082074 1565
1.538 0.080593 1462
1.55 0.079407 1456
1.562 0.077926 1409
1.575 0.075852 1356
1.587 0.07437 1323
1.6 0.072593 1239
1.613 0.071111 1214
1.625 0.068444 1153
1.638 0.067852 1133
1.65 0.066667 1043
1.663 0.065185 872
1.675 0.064 808
1.688 0.062815 782
1.7 0.061926 755
1.712 0.059852 704
1.725 0.05837 689
1.738 0.058074 674
1.75 0.057185 655
1.763 0.056296 650
1.775 0.054815 599
1.788 0.053037 531
1.8 0.052741 530
1.812 0.051556 510
1.825 0.050667 505
1.837 0.049481 495
1.85 0.048889 471
1.863 0.047407 420
1.875 0.046815 418
1.888 0.04563 412
1.9 0.044741 393
1.913 0.044444 366
1.925 0.041778 335
1.938 0.040296 310
1.95 0.039704 302
1.962 0.03763 269
1.975 0.036741 264
1.988 0.036148 262
2.0 0.035556 260
