1.1 0.198423 1479381
1.113 0.196615 1457414
1.125 0.194806 1422427
1.138 0.192347 1307723
1.15 0.189815 1222064
1.163 0.186777 1184420
1.175 0.184679 1132435
1.188 0.181785 974961
1.2 0.180194 946609
1.213 0.177879 908847
1.225 0.174913 808528
1.238 0.172526 794697
1.25 0.170428 776818
1.263 0.168041 757201
1.275 0.165726 671105
1.288 0.163845 553883
1.3 0.161892 396992
1.312 0.159505 386985
1.325 0.157697 383266
1.338 0.15502 245845
1.35 0.152778 228668
1.363 0.151186 204498
1.375 0.148148 196082
1.388 0.145761 137691
1.4 0.143446 134659
1.413 0.141348 128418
1.425 0.138817 116695
1.438 0.136863 113384
1.45 0.134693 107870
1.463 0.131872 63783
1.475 0.129485 60780
1.488 0.127315 52844
1.5 0.124855 50188
1.513 0.122758 46157
1.525 0.120587 34713
1.538 0.118924 33416
1.55 0.116609 31456
1.562 0.114222 29039
1.575 0.112124 27804
1.587 0.110749 26989
1.6 0.107711 25995
1.613 0.106264 25147
1.625 0.104094 24123
1.638 0.101924 23707
1.65 0.100405 20594
1.663 0.098669 20110
1.675 0.097512 19406
1.688 0.095558 18877
1.7 0.093967 18697
1.712 0.092303 17932
1.725 0.090639 17247
1.738 0.088831 16962
1.75 0.087457 15711
1.763 0.085286 15327
1.775 0.084418 13907
1.788 0.08261 13552
1.8 0.08138 13389
