1.1 0.19213 14162
1.113 0.190394 13905
1.125 0.188079 13075
1.138 0.186921 12725
1.15 0.186343 12718
1.163 0.184028 11646
1.175 0.18287 11592
1.188 0.179398 11300
1.2 0.178819 11013
1.213 0.175347 10633
1.225 0.17419 10395
1.238 0.173032 10191
1.25 0.170139 9946
1.263 0.168403 9441
1.275 0.166667 8574
1.288 0.165509 8040
1.3 0.163194 7852
1.312 0.158565 7480
1.325 0.15625 7246
1.338 0.155671 7127
1.35 0.154514 7055
1.363 0.153935 7050
1.375 0.151042 4223
1.388 0.149884 4221
1.4 0.149306 4220
1.413 0.145255 3867
1.425 0.141782 3833
1.438 0.13831 3715
1.45 0.137153 3701
1.463 0.135995 3679
1.475 0.134259 3676
1.488 0.132523 3547
1.5 0.132523 3547
1.513 0.131366 3541
1.525 0.12963 3434
1.538 0.128472 3066
1.55 0.125579 2689
1.562 0.124421 2607
1.575 0.122685 2580
1.587 0.119792 2539
1.6 0.118634 2537
1.613 0.116898 2530
1.625 0.115741 1836
1.638 0.114005 1537
1.65 0.114005 1537
1.663 0.111111 1454
1.675 0.109375 1407
1.688 0.107639 1390
1.7 0.105324 1372
1.712 0.104167 1320
1.725 0.103009 1270
1.738 0.102431 1269
1.75 0.102431 1269
1.763 0.101852 1266
1.775 0.101273 1263
1.788 0.097801 1199
1.8 0.096065 1146
1.812 0.094907 1144
1.825 0.091435 1122
1.837 0.090856 1121
1.85 0.090278 1076
1.863 0.087963 1038
1.875 0.086806 954
1.888 0.085648 942
1.9 0.085069 939
1.913 0.084491 932
1.925 0.083333 896
1.938 0.082176 872
1.95 0.079282 771
1.962 0.078125 769
1.975 0.077546 768
1.988 0.076389 758
2.0 0.074074 566
