1.1 0.24566 5972372
1.113 0.242983 5673215
1.125 0.240524 5479605
1.138 0.238354 5321651
1.15 0.235026 4392621
1.163 0.233362 4263820
1.175 0.23112 4193377
1.188 0.228588 4108940
1.2 0.227069 4032079
1.213 0.224609 3861185
1.225 0.222295 3627015
1.238 0.21969 3541593
1.25 0.21781 3485167
1.263 0.215567 3407358
1.275 0.213469 3355255
1.288 0.211878 3282511
1.3 0.209491 3053852
1.312 0.207176 2858006
1.325 0.204644 2744507
1.338 0.202402 2658856
1.35 0.200159 2606693
1.363 0.198785 2504088
1.375 0.196759 2434784
1.388 0.195168 2264666
1.4 0.193142 2158128
1.413 0.190828 2105492
1.425 0.189164 2062041
1.438 0.186053 1979182
1.45 0.184317 1906932
1.463 0.181713 1848254
1.475 0.180411 1419112
1.488 0.177734 740449
1.5 0.176288 673665
1.513 0.174407 662425
1.525 0.172743 646460
1.538 0.170211 596133
1.55 0.167679 535892
1.562 0.165003 496657
1.575 0.16305 358600
1.587 0.161241 317259
1.6 0.159795 313393
1.613 0.158131 307476
1.625 0.155888 300287
1.638 0.153935 265938
1.65 0.152995 264141
1.663 0.151259 258453
1.675 0.149233 245981
1.688 0.147931 230729
1.7 0.146557 211204
1.712 0.144459 199791
1.725 0.142578 195729
1.738 0.141348 192584
1.75 0.140191 119214
1.763 0.138455 105816
1.775 0.136936 93189
1.788 0.135778 91131
1.8 0.134404 89080
1.812 0.132957 87152
1.825 0.131366 84970
1.837 0.129847 81183
1.85 0.128545 59373
1.863 0.126953 58993
1.875 0.125579 56656
1.888 0.124277 51348
1.9 0.123409 50252
1.913 0.122541 48782
1.925 0.121021 45431
1.938 0.119792 44294
1.95 0.117766 43680
1.962 0.116753 42570
1.975 0.115668 37587
1.988 0.114511 35861
2.0 0.11263 34385
