1.1 0.185764 17799
1.113 0.183449 17533
1.125 0.178819 11347
1.138 0.174769 10060
1.15 0.173611 9858
1.163 0.171296 9722
1.175 0.16956 9509
1.188 0.166667 9370
1.2 0.163773 9185
1.213 0.160301 8847
1.225 0.156829 7749
1.238 0.155671 7349
1.25 0.15162 7070
1.263 0.150463 7060
1.275 0.149306 7036
1.288 0.146991 6450
1.3 0.144676 6024
1.312 0.14294 5675
1.325 0.141782 5643
1.338 0.140625 5375
1.35 0.137731 5198
1.363 0.136574 5186
1.375 0.134838 5159
1.388 0.134259 5158
1.4 0.132523 4989
1.413 0.130787 4958
1.425 0.127894 4941
1.438 0.127315 2814
1.45 0.126157 2742
1.463 0.123843 2670
1.475 0.123264 2659
1.488 0.122685 2656
1.5 0.122106 2653
1.513 0.12037 2650
1.525 0.118634 2645
1.538 0.115162 2127
1.55 0.112847 1997
1.562 0.111111 1982
1.575 0.109375 1921
1.587 0.108218 1919
1.6 0.105324 1652
1.613 0.104167 1614
1.625 0.102431 1521
1.638 0.099537 1492
1.65 0.097801 1389
1.663 0.096644 1333
1.675 0.094329 1319
1.688 0.092014 1229
1.7 0.090856 1215
1.712 0.089699 1195
1.725 0.088542 1137
1.738 0.087384 1083
1.75 0.084491 664
1.763 0.083912 663
1.775 0.083333 632
1.788 0.082176 618
1.8 0.081597 599
