num_samples threshold occupation_density_mean occupation_density_stderr second_moment_mean second_moment_stderr
31984 1.1 0.24382144619184593 2.0323005074328543e-05 21392891.866214357 15020.813189568426
31984 1.113 0.24131549452851425 2.0334997637615536e-05 20413032.223830666 15163.697900538722
31984 1.125 0.2390185267633817 2.034858067319817e-05 19528264.71942221 15298.541995275256
31984 1.138 0.23654413894447224 2.0344539635598665e-05 18601504.155421462 15356.167385881688
31984 1.15 0.23427587928339172 2.036268351735203e-05 17749561.407484993 15518.540871221274
31984 1.163 0.23183464469734866 2.035588095935725e-05 16848470.586449474 15659.230708197125
31984 1.175 0.22959488456728364 2.035716914156444e-05 16024310.222955227 15799.603688746443
31984 1.188 0.22718639238369182 2.0366216240542373e-05 15164756.865557779 15907.652463598897
31984 1.2 0.22497889898074036 2.0371487264018863e-05 14388543.565564033 16028.059947111777
31984 1.213 0.22259903620560278 2.037442461468853e-05 13568409.737587543 16144.84702741121
31984 1.225 0.220417651825913 2.037428024363248e-05 12832970.00078164 16170.575261586106
31984 1.238 0.21807055952976487 2.0373896859217432e-05 12049167.520947974 16202.691730042134
31984 1.25 0.21591902632566287 2.0373245162962352e-05 11345386.390132567 16196.284720218457
31984 1.263 0.21360435583416706 2.036911300299649e-05 10608231.578664333 16152.428896684143
31984 1.275 0.2114823986055528 2.0373581540650104e-05 9952971.218609305 16060.175008422095
31984 1.288 0.209202401138069 2.037304990903269e-05 9272125.99527889 15901.371039694408
31984 1.3 0.20711091889694846 2.0356507089412957e-05 8666053.2379002 15704.796441846629
31984 1.312 0.20503262546898451 2.0340185581087337e-05 8078996.290676588 15458.070862350402
31984 1.325 0.20280018506128064 2.032765662704694e-05 7473915.2391195595 15163.017832881762
31984 1.338 0.20058399221485743 2.0318590017716248e-05 6902106.13194097 14796.157218683908
31984 1.35 0.19855327141695847 2.0296592748486166e-05 6403863.691470736 14422.194894913833
31984 1.363 0.19636865032516257 2.0294022056217674e-05 5890074.550368935 13956.21523667355
31984 1.375 0.1943665040645323 2.0274623052332118e-05 5447584.311468234 13468.73772114258
31984 1.388 0.19221699759254626 2.0253879998591958e-05 5002456.528045272 12958.556450157128
31984 1.4 0.19024507903951976 2.0228769007061318e-05 4613597.9791770885 12436.511471259284
31984 1.413 0.18812316517633818 2.0211246666639178e-05 4218103.410642821 11872.728614941041
31984 1.425 0.18618266042396198 2.017867244859513e-05 3883984.9448474236 11322.25885802579
31984 1.438 0.18409278264132065 2.0153695156683883e-05 3546119.354145823 10741.652102155631
31984 1.45 0.1821840965482741 2.0121295266142234e-05 3258451.820222611 10209.967082376757
31984 1.463 0.18012772126688342 2.009902754044799e-05 2968115.9044834916 9621.24480640604
31984 1.475 0.17824579464732365 2.0069097637978625e-05 2725219.5829789895 9089.653384516647
31984 1.488 0.17622409170210104 2.0041940192976513e-05 2483664.2781390697 8540.151731930455
31984 1.5 0.1743733182528764 2.0008657653251527e-05 2278445.0557778887 8044.737272893478
31984 1.513 0.1723851508254127 1.9959528605350328e-05 2072612.8335105053 7503.079933985549
31984 1.525 0.1705668723424212 1.9920686732710915e-05 1899779.7478114057 7035.779588385631
31984 1.538 0.168611068971986 1.9870044530560847e-05 1732109.8175337669 6562.237857580139
31984 1.55 0.16681966095547773 1.982209623063485e-05 1587159.4966545773 6123.386737660696
31984 1.562 0.16504482059779887 1.9783956673263927e-05 1458157.2584729865 5719.0017540125
31984 1.575 0.1631363873811906 1.9736013294025798e-05 1330406.2840170085 5321.061863667686
31984 1.587 0.16139116648949475 1.9694283308173875e-05 1224322.6291895949 4977.166404769597
31984 1.6 0.15951808816908453 1.964878738048371e-05 1118651.8871310656 4624.07211732121
31984 1.613 0.15765963544272135 1.9601395458911837e-05 1022533.9304964982 4277.604469763003
31984 1.625 0.1559595135692846 1.9555433042930458e-05 941181.0947973987 3981.261165783645
31984 1.638 0.15413614776138068 1.9495202534593116e-05 861021.310967984 3672.64288793426
31984 1.65 0.1524650463669335 1.9438618433256238e-05 793715.5599362181 3413.915833361359
31984 1.663 0.15067350315782893 1.9389840877174203e-05 727387.5122248625 3159.258712573385
31984 1.675 0.1490311966295648 1.934671863006728e-05 671711.754345923 2937.076074929107
31984 1.688 0.1472688931965983 1.92947698812692e-05 616909.4968421711 2723.007921529327
31984 1.7 0.14565960883566784 1.92451478508916e-05 570915.5918584293 2532.49057357889
31984 1.712 0.14406409626688343 1.917585640260712e-05 528675.6223111555 2358.4494087344365
31984 1.725 0.1423497824849925 1.9110701479375223e-05 486828.73155327665 2174.749361998845
31984 1.738 0.14065082444347174 1.9047392961593355e-05 448676.96842171083 2010.5979152875216
31984 1.75 0.1390987757941471 1.8973584145000938e-05 416295.21432591294 1865.2402928657214
31984 1.763 0.13743038978864433 1.8915613152245815e-05 384195.48077163583 1721.0084899705544
31984 1.775 0.13590801313156578 1.8835933371756154e-05 357236.50178214104 1601.9855505240664
