1.1 0.201461 940059
1.113 0.199363 920882
1.125 0.198134 817061
1.138 0.196108 795009
1.15 0.194155 683702
1.163 0.191479 347461
1.175 0.189091 248516
1.188 0.186921 243994
1.2 0.185113 239651
1.213 0.183087 233625
1.225 0.181351 227377
1.238 0.179036 216465
1.25 0.177156 208555
1.263 0.174986 202751
1.275 0.173249 194023
1.288 0.171007 186750
1.3 0.169343 179899
1.312 0.167318 165923
1.325 0.165365 154054
1.338 0.163122 151397
1.35 0.160735 129380
1.363 0.158854 123994
1.375 0.157335 120577
1.388 0.154876 112291
1.4 0.153646 107922
1.413 0.151548 103921
1.425 0.150391 102745
1.438 0.148727 100376
1.45 0.146557 76332
1.463 0.144965 73830
1.475 0.143374 72252
1.488 0.141421 67995
1.5 0.139468 48838
1.513 0.138093 47139
1.525 0.136429 44522
1.538 0.135127 43856
1.55 0.133753 41957
1.562 0.132161 40345
1.575 0.130787 38262
1.587 0.128834 34581
1.6 0.127098 33343
1.613 0.125651 32307
1.625 0.124494 31335
1.638 0.123047 29609
1.65 0.121383 28804
1.663 0.119864 27603
1.675 0.117983 26941
1.688 0.116247 26579
1.7 0.114728 25682
1.712 0.113281 25382
1.725 0.111762 24645
1.738 0.110749 22807
1.75 0.109664 18118
1.763 0.108435 18019
1.775 0.106481 16842
1.788 0.105324 16368
1.8 0.103154 12998
1.812 0.101997 12894
1.825 0.100911 11669
1.837 0.099609 11387
1.85 0.09838 11196
1.863 0.097367 10480
1.875 0.096427 9941
1.888 0.094835 9439
1.9 0.093822 9321
1.913 0.092159 9044
1.925 0.090712 8720
1.938 0.089916 8645
1.95 0.088252 8444
1.962 0.08724 8298
1.975 0.086299 7795
1.988 0.085503 7656
2.0 0.084491 7480
