num_samples threshold occupation_density_mean occupation_density_stderr second_moment_mean second_moment_stderr
64001 1.1 0.1765206886611147 3.3304325332024265e-05 16169.964125560538 44.16992569907292
64001 1.113 0.17369864975547258 3.321605453025868e-05 14911.175997250042 41.404700103813354
64001 1.125 0.17111616849736724 3.323303741492159e-05 13875.952969484852 39.12205849877235
64001 1.138 0.16834789268917671 3.316273761415697e-05 12821.767394259465 36.58526261833928
64001 1.15 0.1658280127810503 3.306554348739685e-05 11932.805706160842 34.41077324762026
64001 1.163 0.1631006594115717 3.296791582069806e-05 11027.347932063562 32.263028260603605
64001 1.175 0.16060762245902407 3.286731553585528e-05 10244.559569381729 30.22731636993483
64001 1.188 0.15793505760847487 3.284095512973602e-05 9473.838924391806 28.25332242634842
64001 1.2 0.1554996054280402 3.281426118646895e-05 8821.776019124702 26.504022165734582
64001 1.213 0.15289766091154824 3.276445077196583e-05 8184.987578319089 24.777427226723677
64001 1.225 0.15053910327963624 3.265151790949159e-05 7640.249027358947 23.267594260749238
64001 1.238 0.1479887327854252 3.253094474918683e-05 7093.635755691317 21.71128335773771
64001 1.25 0.1456753221824659 3.244038119712482e-05 6636.000703114014 20.42700213850068
64001 1.263 0.14318910132654178 3.234647824819535e-05 6168.56050686708 19.112712056739593
64001 1.275 0.14088904465555227 3.2333078456218705e-05 5760.303620255933 17.90050002183764
64001 1.288 0.13844293984468992 3.2239624453758295e-05 5365.621271542632 16.74240478736142
64001 1.3 0.13623044977422227 3.2151029310147867e-05 5025.618552835112 15.70489485675785
64001 1.312 0.13404862820893423 3.207267593655095e-05 4705.49252355432 14.649077345328179
64001 1.325 0.13168683672130121 3.1965814227264086e-05 4383.19602818706 13.686938778250411
64001 1.338 0.1293488818612209 3.180724528055887e-05 4088.540772800425 12.776071684898534
64001 1.35 0.1272287789253293 3.1672863779480327e-05 3832.4666020843424 11.927222467894104
64001 1.363 0.1249505452414806 3.1546686668069335e-05 3581.330947953938 11.206591779158824
64001 1.375 0.12288658136591615 3.148347211954931e-05 3367.7446914891957 10.555802548046747
64001 1.388 0.12066505606162403 3.1377095801960414e-05 3150.696567241137 9.878206336475362
64001 1.4 0.11864740410306088 3.118477293133767e-05 2961.534491648568 9.225875568352459
64001 1.413 0.11649699582819018 3.1060446456486476e-05 2774.8732832299497 8.630283505586013
64001 1.425 0.11453355221012172 3.0898885583019854e-05 2615.6881454977265 8.13114357391433
64001 1.438 0.11243551986687708 3.076727077727539e-05 2455.6752550741394 7.622753114162246
64001 1.45 0.11051158817830972 3.065707574781914e-05 2317.956844424306 7.183153070243697
64001 1.463 0.1084603269636412 3.0478936889302638e-05 2178.2836361931845 6.714968820349554
64001 1.475 0.10659143925876156 3.031471480941184e-05 2053.435086951766 6.30150391312686
64001 1.488 0.10458137494726644 3.0192484923184173e-05 1931.5056170997327 5.9326055332767815
64001 1.5 0.10276028591740755 3.0040330434345244e-05 1825.2724019937189 5.593404242538786
64001 1.513 0.1008136986297089 2.9847238891928196e-05 1719.3077295667256 5.284548362781289
64001 1.525 0.09902728851111701 2.966194642448164e-05 1625.4022593396978 4.956972178107822
64001 1.538 0.09713761024046498 2.9499582253352676e-05 1531.1759347510194 4.615303157065223
64001 1.55 0.09541739254074154 2.9320161876741785e-05 1450.8601271855127 4.34344102553212
64001 1.562 0.09369569006734267 2.9120568997088008e-05 1373.6772081686224 4.077247528640188
64001 1.575 0.09185548372681678 2.8934673225255157e-05 1296.002624958985 3.812333153363225
64001 1.587 0.09019043454008532 2.874589529560245e-05 1229.4829612037313 3.5909841694871827
64001 1.6 0.0884144306495211 2.8618430240262514e-05 1162.556303807753 3.3830958920222143
64001 1.613 0.0866785914751332 2.8504845930101877e-05 1100.3018234090093 3.18403073910067
64001 1.625 0.08508651842939953 2.8294529505026696e-05 1043.904642114967 2.9843262021597825
64001 1.638 0.08338745021171544 2.8038189514117627e-05 986.1272011374822 2.7903472021439906
64001 1.65 0.08185036215059141 2.7839096783858975e-05 936.6056311620131 2.626665697590064
64001 1.663 0.0802090087498633 2.7640733100273178e-05 887.2552147622694 2.477765790475538
64001 1.675 0.07870914387275199 2.750796085944962e-05 845.1827627693317 2.3497415819080296
64001 1.688 0.07712090184528368 2.7355193326687326e-05 802.565209918595 2.218075083279677
64001 1.7 0.07566378836268184 2.715284041303265e-05 764.2786362713083 2.0974529288191643
64001 1.712 0.07422859375634755 2.7019833176191542e-05 728.8379869064546 2.0000158204321843
64001 1.725 0.07268933057295979 2.6823880286267007e-05 691.7007234261964 1.8783891115178066
64001 1.738 0.07118263270886392 2.6627751464541595e-05 656.7941438415024 1.767489728878655
64001 1.75 0.06982602621834035 2.6421253473085284e-05 626.4250558585022 1.6764448528845621
64001 1.763 0.06837738510335777 2.6232254009835222e-05 595.3089795471946 1.5823481354506568
64001 1.775 0.06704931327635505 2.6014159242475887e-05 568.5793346978953 1.5093251433895356
64001 1.788 0.06563431299510944 2.582075553378461e-05 541.1124669927033 1.432795402439269
64001 1.8 0.064347616255996 2.5592098218730747e-05 516.8446430524523 1.3603507776148878
64001 1.812 0.06308656711613882 2.5444380876022784e-05 494.2379962813081 1.2953929434153002
64001 1.825 0.061732594553210104 2.5242783921550534e-05 470.44841486851766 1.226123491693338
64001 1.837 0.06050823132451055 2.5057655984501732e-05 450.4285401790597 1.1710105365752137
64001 1.85 0.05919783042452462 2.47817127237198e-05 428.5605224918361 1.1068800967618841
64001 1.863 0.05792421019984062 2.454765284245239e-05 408.0416555991313 1.0263422001857123
64001 1.875 0.05676363784940859 2.431021559433014e-05 390.7851283573694 0.9753418669968112
64001 1.888 0.055520170200465624 2.4146906981509626e-05 372.8569553600725 0.928737845549147
64001 1.9 0.054405490461086545 2.3939660568560286e-05 357.1364041186856 0.8814522969507316
64001 1.913 0.05320591712629491 2.373505950890547e-05 340.7753628849549 0.8364358343335196
64001 1.925 0.05211521790284527 2.356424459949717e-05 326.5961781847159 0.8007834248537478
64001 1.938 0.05095238669708286 2.3354243136856182e-05 312.2738238465024 0.7671627660685969
64001 1.95 0.04989281170606709 2.3147685846617648e-05 299.628255808503 0.7341169556910363
64001 1.962 0.04885598864080249 2.2911973753421285e-05 287.3439321260605 0.7018915419652784
64001 1.975 0.047751040499367195 2.2681860375261733e-05 274.27165200543743 0.6649646581143521
64001 1.988 0.046657169544225864 2.2513915153102034e-05 262.0274995703192 0.6354171816728412
64001 2.0 0.04567638644708676 2.2318326172639027e-05 251.3552756988172 0.6053163790453022
