1.1 0.175704 12647
1.113 0.174222 12578
1.125 0.170667 11902
1.138 0.167407 11557
1.15 0.16563 11245
1.163 0.162074 10763
1.175 0.15763 9900
1.188 0.153185 9529
1.2 0.151111 7792
1.213 0.149037 7309
1.225 0.14637 4488
1.238 0.144296 4389
1.25 0.141037 3570
1.263 0.139556 3523
1.275 0.13837 3457
1.288 0.135704 3336
1.3 0.133926 3216
1.312 0.131852 3037
1.325 0.13037 3012
1.338 0.127407 2884
1.35 0.126519 2865
1.363 0.123852 2708
1.375 0.12237 2665
1.388 0.120593 2573
1.4 0.118222 2477
1.413 0.11437 2356
1.425 0.111704 2319
1.438 0.110519 2189
1.45 0.10963 2132
1.463 0.106667 2002
1.475 0.105185 1979
1.488 0.104 1915
1.5 0.102519 1848
1.513 0.101037 1787
1.525 0.100148 1694
1.538 0.098667 1577
1.55 0.096296 1323
1.562 0.094222 1236
1.575 0.091259 1202
1.587 0.089481 1190
1.6 0.087407 1143
1.613 0.086519 1130
1.625 0.084741 1104
1.638 0.083259 997
1.65 0.082074 845
1.663 0.082074 845
1.675 0.079111 813
1.688 0.078222 804
1.7 0.075852 638
1.712 0.07437 629
1.725 0.072889 594
1.738 0.072593 591
1.75 0.070519 564
1.763 0.069333 542
1.775 0.067556 492
1.788 0.066667 485
1.8 0.064593 470
