1.1 0.183704 60012
1.113 0.180148 49474
1.125 0.177185 48556
1.138 0.173037 47096
1.15 0.17037 45357
1.163 0.167111 39600
1.175 0.164148 24560
1.188 0.160593 24128
1.2 0.15763 22870
1.213 0.153778 22343
1.225 0.152889 21760
1.238 0.148741 19766
1.25 0.146667 18751
1.263 0.144593 17908
1.275 0.141926 17645
1.288 0.140444 17226
1.3 0.138074 16852
1.312 0.135704 15510
1.325 0.132741 12114
1.338 0.130074 12035
1.35 0.126815 10868
1.363 0.125037 10660
1.375 0.124148 9937
1.388 0.121481 9342
1.4 0.119704 9158
1.413 0.11763 8925
1.425 0.115259 8801
1.438 0.112593 8254
1.45 0.111111 8059
1.463 0.109926 7731
1.475 0.107852 7400
1.488 0.10637 7033
1.5 0.104296 6680
1.513 0.102815 6589
1.525 0.101037 6561
1.538 0.098667 6223
1.55 0.098074 6221
1.562 0.096889 6029
1.575 0.096296 6021
1.587 0.095407 6012
1.6 0.09363 5956
1.613 0.091556 5619
1.625 0.089778 5313
1.638 0.086815 5121
1.65 0.084148 3324
1.663 0.083259 3319
1.675 0.082074 3301
1.688 0.081481 3201
1.7 0.080593 2918
1.712 0.079111 2647
1.725 0.075852 2628
1.738 0.074074 2584
1.75 0.072 2401
1.763 0.06963 2381
1.775 0.068148 2312
1.788 0.065778 2168
1.8 0.064296 2159
