1.1 0.237037 296668
1.113 0.236148 296659
1.125 0.234074 292148
1.138 0.231704 287830
1.15 0.228444 273071
1.163 0.225185 263676
1.175 0.223704 260597
1.188 0.219852 253430
1.2 0.217778 250423
1.213 0.216296 128080
1.225 0.213926 121520
1.238 0.211852 118575
1.25 0.209185 100516
1.263 0.207407 98870
1.275 0.205333 83139
1.288 0.202667 80858
1.3 0.201185 80343
1.312 0.199407 75221
1.325 0.197333 70504
1.338 0.195259 69075
1.35 0.192889 62727
1.363 0.189333 41257
1.375 0.18637 38285
1.388 0.181333 35482
1.4 0.179556 34538
1.413 0.176593 26260
1.425 0.174222 22696
1.438 0.172148 22403
1.45 0.168889 18260
1.463 0.166222 13073
1.475 0.164444 13057
1.488 0.162963 12888
1.5 0.160296 12201
1.513 0.158815 11294
1.525 0.15763 11230
1.538 0.15437 10211
1.55 0.152296 9820
1.562 0.151111 9748
1.575 0.149037 9585
1.587 0.146963 9512
1.6 0.144889 9061
1.613 0.142815 8472
1.625 0.140148 8091
1.638 0.13837 8039
1.65 0.136593 7947
1.663 0.134222 7891
1.675 0.133333 7766
1.688 0.132148 7722
1.7 0.13037 7124
1.712 0.128889 6815
1.725 0.127704 6161
1.738 0.125926 5989
1.75 0.124148 5859
1.763 0.121778 4995
1.775 0.121185 4891
1.788 0.12 4735
1.8 0.117926 4442
1.812 0.115852 4021
1.825 0.11437 3918
1.837 0.112889 3887
1.85 0.111704 3875
1.863 0.10963 3530
1.875 0.107852 3454
1.888 0.106667 3442
1.9 0.104593 3379
1.913 0.104 3377
1.925 0.102519 3342
1.938 0.102222 3341
1.95 0.102222 3341
1.962 0.100741 3274
1.975 0.100148 3188
1.988 0.098963 3098
2.0 0.097778 3040
