1.1 0.24237 342248
1.113 0.239111 334123
1.125 0.236444 311560
1.138 0.23437 300425
1.15 0.231111 250540
1.163 0.227852 244861
1.175 0.224296 222949
1.188 0.221333 180351
1.2 0.218667 125638
1.213 0.215704 124724
1.225 0.214815 124005
1.238 0.211259 118245
1.25 0.208889 113609
1.263 0.204444 110140
1.275 0.200889 106600
1.288 0.19763 73949
1.3 0.196148 72760
1.312 0.193185 56682
1.325 0.192296 56229
1.338 0.192 56226
1.35 0.190519 56073
1.363 0.188741 55043
1.375 0.186667 53842
1.388 0.183407 51249
1.4 0.182222 50455
1.413 0.17837 47736
1.425 0.176593 47304
1.438 0.175111 44155
1.45 0.174519 42997
1.463 0.171852 42446
1.475 0.17037 36445
1.488 0.167407 35927
1.5 0.166519 35748
1.513 0.163556 33762
1.525 0.16237 33242
1.538 0.159704 32363
1.55 0.15763 31568
1.562 0.155852 31204
1.575 0.154667 31092
1.587 0.153481 22162
1.6 0.151704 22000
1.613 0.150222 21327
1.625 0.148741 20884
1.638 0.146667 20515
1.65 0.143704 19643
1.663 0.141037 18750
1.675 0.138667 18558
1.688 0.137778 16127
1.7 0.136889 16114
1.712 0.134222 15403
1.725 0.130963 14998
1.738 0.129185 14666
1.75 0.127407 13992
1.763 0.12563 12200
1.775 0.122667 12086
1.788 0.120889 11610
1.8 0.12 11523
1.812 0.119111 7942
1.825 0.118815 7939
1.837 0.116444 7411
1.85 0.114667 7191
1.863 0.112296 6943
1.875 0.111407 6630
1.888 0.110519 6429
1.9 0.109037 6418
1.913 0.107556 6279
1.925 0.107556 6279
1.938 0.105778 6095
1.95 0.104593 4709
1.962 0.103704 4600
1.975 0.103111 4590
1.988 0.102222 4263
2.0 0.100741 4128
