1.1 0.235259 255254
1.113 0.234074 251232
1.125 0.231704 182454
1.138 0.230222 180735
1.15 0.227556 175674
1.163 0.225778 173958
1.175 0.222815 168190
1.188 0.219852 132410
1.2 0.21837 129563
1.213 0.216296 128794
1.225 0.211852 104605
1.238 0.207704 86373
1.25 0.205037 74498
1.263 0.202667 68274
1.275 0.199704 63248
1.288 0.198815 62285
1.3 0.196741 39306
1.312 0.193481 36913
1.325 0.192296 35993
1.338 0.189333 34269
1.35 0.186667 24284
1.363 0.184889 23896
1.375 0.182815 22679
1.388 0.180741 22152
1.4 0.178963 20990
1.413 0.176 20186
1.425 0.172444 19206
1.438 0.169778 17711
1.45 0.168296 17650
1.463 0.167111 16892
1.475 0.165926 16820
1.488 0.163556 16166
1.5 0.16237 14904
1.513 0.16 14044
1.525 0.156741 13319
1.538 0.154963 13209
1.55 0.153185 12893
1.562 0.152 12691
1.575 0.149926 10448
1.587 0.148444 10231
1.6 0.146963 10114
1.613 0.144593 9182
1.625 0.143407 9120
1.638 0.142222 8532
1.65 0.140741 8479
1.663 0.139852 8456
1.675 0.13837 8393
1.688 0.136889 8348
1.7 0.135704 8308
1.712 0.133926 7988
1.725 0.132148 7870
1.738 0.130667 7435
1.75 0.129185 7404
1.763 0.128593 7402
1.775 0.127111 6345
1.788 0.126519 6319
1.8 0.125333 4827
1.812 0.124148 4779
1.825 0.122963 4687
1.837 0.121185 4209
1.85 0.119407 3999
1.863 0.118519 3986
1.875 0.117333 3912
1.888 0.116148 3836
1.9 0.114963 3736
1.913 0.113481 3523
1.925 0.112889 2825
1.938 0.110815 2616
1.95 0.109926 2591
1.962 0.108444 2550
1.975 0.107852 2438
1.988 0.106074 2366
2.0 0.104889 2278
