num_samples threshold occupation_density_mean occupation_density_stderr second_moment_mean second_moment_stderr
3999 1.1 0.18832523605901474 0.0002822226236459805 628153.7926981746 11241.08792363292
3999 1.113 0.1855402028007002 0.000279740097083138 560445.3233308328 10228.910793523099
3999 1.125 0.18297457589397345 0.00027746465790249295 506326.9614903726 9472.50581223759
3999 1.138 0.18023453563390845 0.0002748486792035022 453758.8529632408 8643.582717747273
3999 1.15 0.17772240035008752 0.0002724830046013678 410946.65391347837 7941.485519259461
3999 1.163 0.17503194648662165 0.0002700455651508188 369821.95423855964 7296.271391557508
3999 1.175 0.1725742090522631 0.0002677366594333821 333038.8682170543 6629.966912320198
3999 1.188 0.1699378509627407 0.00026519105006003887 299132.9212303076 6006.093079314244
3999 1.2 0.1675321330332583 0.00026282918590428536 270511.0565141285 5458.54814697796
3999 1.213 0.16495502850712676 0.0002601134484948884 242002.15128782197 4913.234621712557
3999 1.225 0.16259275468867215 0.0002577494316290558 220929.64266066518 4475.320370352609
3999 1.238 0.16006156889222303 0.00025525158954930327 199556.28357089273 4078.7617487239145
3999 1.25 0.15776175118779698 0.00025297575219898865 182556.45536384097 3758.0578850481375
3999 1.263 0.15528255613903477 0.00025038233938729176 165701.13228307076 3460.1607544945623
3999 1.275 0.1530125388847212 0.0002480007130582956 151072.30757689424 3138.1719056410016
3999 1.288 0.15059340110027505 0.0002454053183688078 136970.0847711928 2834.265646756951
3999 1.3 0.14837800300075016 0.00024313162618967908 125311.5151287822 2564.2059354268545
3999 1.312 0.14617827156789198 0.0002406428122863005 114839.60615153788 2337.601335582583
3999 1.325 0.14383601400350085 0.00023793808905843552 105343.08777194298 2164.963547765791
3999 1.338 0.14150931907976994 0.00023546369502046966 95733.18604651163 1941.489854491736
3999 1.35 0.13937866341585395 0.00023317009724242192 88194.96424106027 1783.2273143553787
3999 1.363 0.1371093648412103 0.0002305226527159702 80553.15928982246 1605.3264720847721
3999 1.375 0.1350372898224556 0.00022833048518868673 74438.34633658415 1475.7220016853607
3999 1.388 0.1328149969992498 0.00022590896516371285 68168.5536384096 1322.2809150872276
3999 1.4 0.1307938739684921 0.0002237672028212561 63108.526631657915 1219.1996618933972
3999 1.413 0.12861528032008002 0.00022142155909965152 58314.32383095774 1126.639659899317
3999 1.425 0.12662141360340087 0.00021903017814721255 54024.29632408102 1038.6759203789454
3999 1.438 0.12450720080020004 0.00021658123398358487 49807.66816704176 944.0806543784457
3999 1.45 0.12256137334333583 0.00021422431138970108 46098.52563140785 845.8105273852544
3999 1.463 0.12048183720930233 0.00021164641205804728 42612.10302575644 771.8800121356248
3999 1.475 0.11859194598649662 0.00020939195823812385 39835.27406851713 720.7693554800293
3999 1.488 0.11655910277569392 0.0002069393261850333 36968.96449112278 663.2348688981267
3999 1.5 0.11470877069267317 0.0002047667907514002 34475.63240810203 617.8759639717224
3999 1.513 0.11272873493373343 0.0002024691869743163 32086.39309827457 574.6283003885655
3999 1.525 0.11092503000750188 0.0002002852810946786 29988.484371092774 530.3558656117689
3999 1.538 0.10900294798699675 0.00019777190452690958 27848.507626906725 481.9771801843464
3999 1.55 0.10723941585396349 0.00019567777121757375 26067.55938984746 443.065755769803
3999 1.562 0.10550174343585897 0.00019362422208840836 24382.064516129034 402.3833768939282
3999 1.575 0.10364251912978244 0.00019134824566269885 22803.710927731932 378.28447522964495
3999 1.587 0.10195269167291822 0.00018915190288814834 21436.583895973992 353.451725245658
3999 1.6 0.10014535333833459 0.00018678974183533283 20099.256564141037 328.51011636651975
3999 1.613 0.09837185046261566 0.00018430004999719546 18849.46336584146 303.04532111830343
3999 1.625 0.09674760590147538 0.00018218339520968154 17727.204301075268 282.0749606772696
3999 1.638 0.09501054313578394 0.00017973871135052686 16656.82845711428 262.843328792509
3999 1.65 0.09342172243060766 0.0001775684803743179 15705.70592648162 243.61949604744098
3999 1.663 0.09173146261565392 0.00017525086946240673 14761.730182545636 226.80527443620704
3999 1.675 0.09018751437859465 0.00017311912400957375 13967.6224056014 215.11835481464487
3999 1.688 0.08853676644161039 0.0001708298768105089 13133.741185296323 201.7209200725343
3999 1.7 0.08702970317579395 0.0001687962836171512 12391.007251812953 184.80507794371871
3999 1.712 0.08555168442110528 0.00016680514911528372 11700.913478369592 167.29771134629146
3999 1.725 0.08397310827706927 0.0001644781563446132 11023.953988497124 155.98149379424748
3999 1.738 0.08241625556389098 0.00016214481890817955 10387.754938734684 144.9390815876351
3999 1.75 0.08099431007751938 0.0001602371937397819 9849.397349337334 135.43005893800466
3999 1.763 0.07948507351837958 0.00015806996003716253 9280.909727431857 122.41357867728665
3999 1.775 0.07810024031007752 0.00015607692309992747 8772.210802700674 111.8329329568884
3999 1.788 0.07663125381345337 0.00015387720859174042 8289.354338584646 103.9038290844242
3999 1.8 0.07529081695423856 0.00015198303036386118 7870.00400100025 97.59287666313351
