occupation_density_mean ratio ratio_stderr smaller_torus_sigma larger_torus_sigma
0.1 14.479187031574492 0.10307997538152461 0.059825623520491006 0.08394269530483395
0.10125 14.62169070830361 0.10458383427777429 0.0608003774755199 0.08509460906000597
0.10250000000000001 14.759665512355499 0.10629191243879747 0.06161092635326271 0.08661445839921778
0.10375000000000001 14.91616497180983 0.10807326855687575 0.06238833035310217 0.08824696942285769
0.10500000000000001 15.0759641927982 0.10965239129735756 0.06325624682159893 0.08956726051004224
0.10625000000000001 15.228211440240395 0.11109691062033844 0.06429061559911996 0.09060485801142046
0.10750000000000001 15.404804306799566 0.11281122295921259 0.0653832321651345 0.0919315233050845
0.10875000000000001 15.576908672562903 0.11437608402048066 0.06638835903444558 0.09313685833532072
0.11 15.733949418111461 0.11567758868154118 0.06716644952871524 0.09418053185707953
0.11125 15.90380027130336 0.11739429620885655 0.06823411099596785 0.09552762364343988
0.1125 16.082086145556747 0.11954966491492261 0.06939930728450963 0.09734402154061896
0.11375 16.281389123825946 0.12221151522056882 0.07048504943548764 0.09983742914650891
0.115 16.479118252332846 0.12392717969076397 0.07159959413636513 0.10115060052028703
0.11625 16.66437013705297 0.12546549276770128 0.07268686629122507 0.10226538683349157
0.11750000000000001 16.860194121503373 0.12713398348836827 0.0738891478458916 0.10345744820083601
0.11875000000000001 17.077064337731027 0.12905871606860508 0.07512524315492819 0.10493974477856205
0.12000000000000001 17.271804744513158 0.13076893395946848 0.0760984618664396 0.10634631253813115
0.12125000000000001 17.503777762647008 0.1329940655400823 0.07725141384371734 0.10825728856768226
0.1225 17.73011908742727 0.1352289259975588 0.07839208942815949 0.11018866884367322
0.12375 17.94692993008559 0.1375625427572544 0.07965970022453323 0.11215072594494853
0.125 18.19419404346069 0.1401161868571442 0.08105224342475084 0.1142938303461787
0.12625 18.399098191788802 0.1422533200678133 0.08213504492536744 0.11614577678686215
0.1275 18.65320359380383 0.14512176717811875 0.0832663818264613 0.11885721251329284
0.12875 18.889545854092418 0.1475356040468058 0.08412215127165965 0.12120321005189535
0.13 19.145831779541535 0.1496057460187504 0.08512516499739312 0.12302676751826591
0.13125 19.41488744804316 0.15162449777634437 0.08621982451704124 0.12472421651860265
0.1325 19.656743961140247 0.1535027155787009 0.08754215918636482 0.1260930372979599
0.13375 19.949400428978656 0.1557617079886967 0.08907985326027539 0.1277751518045814
0.135 20.20462320297998 0.15756711762971393 0.09015980062069286 0.12922308969442348
0.13625 20.569230416626823 0.16045678552560344 0.09172029668080088 0.131657765429903
0.1375 20.84412545245608 0.16266479420781407 0.09283969031371486 0.13356881064501555
0.13875 21.15982941015086 0.1654825199344038 0.0941484542628655 0.13609016483109082
0.14 21.448327017660414 0.16799006263947805 0.09534395590070516 0.13831193447718151
0.14125000000000001 21.783210183682797 0.17058405784681396 0.09667258083655779 0.1405465506723106
0.14250000000000002 22.13099129626119 0.17331023614527463 0.09802290640168144 0.1429263718608223
0.14375000000000002 22.42266148406504 0.17564680793304333 0.09912269220406968 0.1450051482785514
0.14500000000000002 22.76337707306514 0.1785606082564614 0.10044451599385633 0.14763058635552936
0.14625 23.077546570363165 0.18136528696590948 0.10171786462199996 0.1501560632574229
0.14750000000000002 23.465195923468237 0.1841333484096048 0.10333160825948655 0.15240626211229288
0.14875 23.8106438179968 0.18632071352875862 0.10465177555899038 0.15415386521983948
0.15000000000000002 24.282166845078738 0.18971390274433395 0.10651632339804537 0.15698929181396293
0.15125 24.64006410484437 0.1921118241454785 0.10763249484699024 0.15912950395673292
0.1525 25.09664035677605 0.19472090139811815 0.10919919348633483 0.16121961910149044
0.15375 25.465439162840077 0.19661793668251856 0.11034779106616649 0.16273284251222475
0.155 25.939049926977393 0.19912871477471966 0.11195615666493079 0.16467563278350908
0.15625 26.29177523803142 0.20066167892723444 0.11282960800865889 0.16593549634273222
0.1575 26.80653205485164 0.2032360344192958 0.11442951278633107 0.1679606272016275
0.15875 27.20628852767001 0.2050802575219663 0.11572399633517702 0.16930997813918688
0.16 27.80156774118371 0.2080856863972781 0.11785436121819988 0.17149344717882495
0.16125 28.28530194395369 0.20999256230486868 0.1188731151114064 0.1731070730128451
0.1625 28.910351545725856 0.21289176113836386 0.12052813576639759 0.1754875222039191
0.16375 29.40723208441776 0.2149041961089218 0.12164684266527852 0.17716054632674538
0.165 30.045360386314268 0.21747342368538905 0.12338520063062922 0.1790831713891177
0.16625 30.546496044057232 0.21907459897044476 0.12438710890089455 0.1803372591932632
0.1675 31.207538297358663 0.22208005272761158 0.12606438848004076 0.18283139713039473
0.16875 31.763458592281527 0.22446241002815873 0.12735888568662448 0.1848325938580925
0.17 32.40303342962052 0.22630136190890976 0.12902973518881844 0.18591297383165795
