num_samples threshold occupation_density_mean occupation_density_stderr second_moment_mean second_moment_stderr
32001 1.1 0.2427699499078154 2.70268229166684e-05 5569913.446329802 5208.600826273702
32001 1.113 0.24026102093684576 2.702969490948303e-05 5311179.98462548 5236.825989325387
32001 1.125 0.23795585094215807 2.702583633121964e-05 5079512.635667635 5258.668218102491
32001 1.138 0.23547383597387583 2.7035529881900955e-05 4831991.876722602 5282.026893733271
32001 1.15 0.23320210130933408 2.704887196631197e-05 4608372.046467298 5306.020097320184
32001 1.163 0.23076011224649226 2.704702570128645e-05 4369993.758913784 5323.566411376055
32001 1.175 0.22851824892972095 2.7051426515245298e-05 4155692.363613637 5345.247355685424
32001 1.188 0.22610501256210744 2.703075984352772e-05 3931637.720414987 5342.0404767464015
32001 1.2 0.22389027417893193 2.701404455404562e-05 3725456.236992594 5351.857252776119
32001 1.213 0.2215072645854817 2.7000652196978622e-05 3509849.5134527045 5327.975410482838
32001 1.225 0.2193256162307428 2.7015402252565117e-05 3316604.929845942 5309.289647657228
32001 1.238 0.21697547273522702 2.70062488592876e-05 3115474.666010437 5270.82687843701
32001 1.25 0.21481966079185028 2.6990197307678243e-05 2935776.99903128 5226.211630429471
32001 1.263 0.21250164751101527 2.697569167719104e-05 2750206.721883691 5155.237711971787
32001 1.275 0.21037674957032593 2.6943609894776656e-05 2580695.429986563 5082.593147164553
32001 1.288 0.2080926904159245 2.6933655593005472e-05 2408050.1028717854 4993.523094417651
32001 1.3 0.20600137826942908 2.690704643973288e-05 2253959.496546983 4896.158298098454
32001 1.312 0.20391951189025345 2.689347213258608e-05 2108512.76960095 4783.373640621883
32001 1.325 0.20168433977063216 2.6870323572026488e-05 1955945.8265054217 4644.755012234268
32001 1.338 0.1994665055779507 2.685267547276382e-05 1814477.657854442 4498.547361516404
32001 1.35 0.197436989344083 2.6833101184118713e-05 1691237.5746070435 4359.60532766976
32001 1.363 0.1952547907252898 2.678614038670235e-05 1565557.8315052656 4202.263778847245
32001 1.375 0.19325214637042595 2.6756275160578438e-05 1456256.0004062373 4050.2572754073935
32001 1.388 0.19110166285428581 2.6690447845111497e-05 1346368.9350645293 3882.5656227300997
32001 1.4 0.18912964138620666 2.663691343318573e-05 1250733.5107652885 3723.9299730278976
32001 1.413 0.1870053407393519 2.6592097169829348e-05 1153172.8642854912 3549.181864246852
32001 1.425 0.185062390144058 2.6550540930422682e-05 1069709.4071747758 3388.1796748661495
32001 1.438 0.18297542464297992 2.649092974019254e-05 984728.133152089 3216.0536974334204
32001 1.45 0.1810673682072435 2.6443805499136424e-05 912742.4128308491 3054.252591758965
32001 1.463 0.17901448132870848 2.635027427531732e-05 839668.9154401425 2886.930686155962
32001 1.475 0.17713751482766163 2.63019042500061e-05 778026.2032748976 2734.9643566875984
32001 1.488 0.17511870082184933 2.6253009017821423e-05 715811.3908002875 2574.487477020813
32001 1.5 0.17327264279241272 2.6190831094733742e-05 663588.2461485579 2435.2853008449324
32001 1.513 0.17128643467391647 2.6122754105153568e-05 611124.8393487703 2291.1080326786164
32001 1.525 0.1694682961782444 2.607540961858685e-05 566022.6727602263 2159.8588388364997
32001 1.538 0.16751148473485203 2.6003495467461345e-05 521539.36048873473 2025.8524948654997
32001 1.55 0.1657218649417206 2.5952172799270845e-05 482925.4062998031 1905.8349846241051
32001 1.562 0.16394746064185495 2.5895543011792986e-05 447717.58351301524 1794.287718108963
32001 1.575 0.16204047036030123 2.5830186664127902e-05 412288.30708415364 1678.8089826522516
32001 1.587 0.16029768291615887 2.5774728818285248e-05 382493.609855942 1578.7177748805518
32001 1.6 0.15842569972813353 2.5717318772435123e-05 352989.68007249775 1475.0334761347087
32001 1.613 0.1565682287428518 2.5636446398081063e-05 325777.4351426518 1376.4036701198418
32001 1.625 0.1548708342239305 2.5564297195216355e-05 302607.8160994969 1291.45427524977
32001 1.638 0.1530460805599825 2.5489805289847246e-05 279185.5883566139 1202.4405061909654
32001 1.65 0.15137620199368768 2.5424267312458294e-05 259786.83559888753 1127.6276590580717
32001 1.663 0.149581932095872 2.5333870571442968e-05 240250.58826286678 1049.177112344873
32001 1.675 0.1479456202618668 2.5260088740921782e-05 223687.3174588294 979.5005031340002
32001 1.688 0.14618380878722542 2.5187423138072186e-05 207187.99671885255 912.7433169828745
32001 1.7 0.14457651842129934 2.512799289967756e-05 192904.61298084434 853.1711411342642
32001 1.712 0.1429838638167557 2.5026979120829713e-05 180205.60741851816 799.8354645935582
32001 1.725 0.14127463291772133 2.4929934184649957e-05 167251.22761788694 743.5674786760313
32001 1.738 0.13958274694540798 2.4821287727022565e-05 155544.27386644168 692.2362520869394
32001 1.75 0.1380345916065123 2.4742582476218694e-05 145407.76188244118 645.6074792329656
32001 1.763 0.13637120086872287 2.4648470774782027e-05 135313.7591012781 599.9076307230434
32001 1.775 0.1348481578075685 2.4567329106102176e-05 126652.81338083185 561.4110514969715
32001 1.788 0.1332143117090091 2.4488335848700802e-05 117888.08412237118 520.9053571539232
32001 1.8 0.13172289165963566 2.4392775147413643e-05 110647.62866785414 489.3922995756358
32001 1.812 0.13024080406862285 2.4310428038683443e-05 103918.57832567733 460.2271006537807
32001 1.825 0.1286572419299397 2.4232208300203452e-05 96985.83463016781 427.7994805519271
32001 1.837 0.12720868104121746 2.4133033618626025e-05 91156.61382456798 401.48606124846367
32001 1.85 0.1256533125527327 2.4044614069797892e-05 85251.376831974 374.09834474322366
32001 1.863 0.12411514287053531 2.395640173015477e-05 79791.61741820569 348.933824432458
32001 1.875 0.12270693722071185 2.3861275839730408e-05 75228.76881972438 328.96629418828303
32001 1.888 0.12119869432205244 2.3748997862086658e-05 70621.26874160183 307.7192338811064
32001 1.9 0.11982086156682605 2.365426600423743e-05 66622.89419080653 288.79355737866064
32001 1.913 0.11834231299021905 2.355271316749121e-05 62588.51845254836 270.31706907535624
32001 1.925 0.11699112674603919 2.345280388444477e-05 59151.14418299428 253.92678611410614
32001 1.938 0.11554118465047969 2.3339246017372857e-05 55717.52523358645 238.46499364319695
32001 1.95 0.11421779503765507 2.3217260373063088e-05 52682.33205212337 224.30142343089156
32001 1.962 0.11290628124121123 2.311736927234305e-05 49855.4446111059 210.59217005124856
32001 1.975 0.11150110237180086 2.300177893460435e-05 47068.62510546546 198.17756955318166
32001 1.988 0.11011062760538734 2.2884620404959746e-05 44433.1376831974 186.09410378932202
32001 2.0 0.10884037845692322 2.279900359115678e-05 42141.61604324865 176.33156120309908
