num_samples threshold occupation_density_mean occupation_density_stderr second_moment_mean second_moment_stderr
4001 1.1 0.22863584253936517 0.0004880472213950087 57302.785803549115 743.2871943525292
4001 1.113 0.22611634866283428 0.0004850953629375334 54466.389152711825 720.2797839745376
4001 1.125 0.22377174756310925 0.0004821680660500838 51709.621344663836 695.9061176449829
4001 1.138 0.2212946508372907 0.0004790820682133258 48940.66958260435 670.8288692714889
4001 1.15 0.21898258610347413 0.0004763895682890061 46462.966258435394 648.3152534298581
4001 1.163 0.21649694601349664 0.00047354860667339345 43804.7520619845 623.7033636116569
4001 1.175 0.21424274231442142 0.00047116862624108763 41565.41214696326 603.1135223435748
4001 1.188 0.2118557425643589 0.0004680000849782538 39281.23144213946 579.3853261367381
4001 1.2 0.20964666808297927 0.00046524093758127576 37198.50837290677 557.2474642267414
4001 1.213 0.20726183679080232 0.0004614970104886525 35041.93451637091 532.5334839057708
4001 1.225 0.20509108872781803 0.00045836429180045316 33324.28492876781 513.414417894234
4001 1.238 0.20275313496625844 0.00045526543805275124 31456.150962259435 492.9923277009496
4001 1.25 0.20059192276930768 0.00045218685384859413 29852.431892026994 473.04618878281974
4001 1.263 0.19830589852536867 0.00044922833378470417 28233.372906773307 453.93855071039394
4001 1.275 0.1961793949012747 0.0004462684455074998 26648.117220694825 434.8535171746953
4001 1.288 0.193932415896026 0.0004435973345750497 25164.581854536365 417.69180173806734
4001 1.3 0.1918779600099975 0.0004402823543661017 23859.845038740314 402.07256412206084
4001 1.312 0.18978444713821546 0.00043753753099546656 22599.81054736316 384.9944301525425
4001 1.325 0.1875611747063234 0.000434351134654654 21381.159460134968 369.9961400481022
4001 1.338 0.18537089877530616 0.0004317556719036297 20200.654836290927 353.34965920256303
4001 1.35 0.18334016895776056 0.0004287820704099345 19186.222944263933 337.79179212674904
4001 1.363 0.1811896578355411 0.000425398030305559 18146.327918020495 322.27001375105715
4001 1.375 0.17919174906273433 0.00042229090141668774 17252.393151712073 308.64050946802683
4001 1.388 0.1770756705823544 0.00041915360179241876 16316.704573856536 294.1015565366646
4001 1.4 0.1751625266183454 0.00041615810228483704 15441.117220694827 279.88218376239206
