1.1 0.186198 1199158
1.113 0.183449 1090098
1.125 0.181062 1062539
1.138 0.177662 982838
1.15 0.174769 967244
1.163 0.171947 498807
1.175 0.169488 456013
1.188 0.167173 450269
1.2 0.164931 323090
1.213 0.161892 313642
1.225 0.159578 234330
1.238 0.15625 217282
1.25 0.154008 198853
1.263 0.151186 184228
1.275 0.14822 167547
1.288 0.145689 162772
1.3 0.143953 152534
1.312 0.141493 146290
1.325 0.139612 141686
1.338 0.13708 134243
1.35 0.135778 98983
1.363 0.133898 95223
1.375 0.131872 92593
1.388 0.129123 75481
1.4 0.127315 70628
1.413 0.124494 65915
1.425 0.122251 61492
1.438 0.120804 60220
1.45 0.118924 56470
1.463 0.117115 49377
1.475 0.115596 48258
1.488 0.113715 41906
1.5 0.112124 40686
1.513 0.109809 38594
1.525 0.107639 27002
1.538 0.105975 26261
1.55 0.104239 25491
1.562 0.102358 24957
1.575 0.100984 22634
1.587 0.09932 22391
1.6 0.098018 21987
1.613 0.096282 20969
1.625 0.094473 19314
1.638 0.093027 19030
1.65 0.090784 17671
1.663 0.089048 16343
1.675 0.087529 15032
1.688 0.085938 14076
1.7 0.084635 13644
1.712 0.08355 13337
1.725 0.082104 12247
1.738 0.079933 11223
1.75 0.078487 10843
1.763 0.076895 10623
1.775 0.075738 10179
1.788 0.074508 9640
1.8 0.072844 8843
1.812 0.071542 8629
1.825 0.07053 8299
1.837 0.069372 7985
1.85 0.068649 7849
1.863 0.067202 7541
1.875 0.065972 7284
1.888 0.064598 5769
1.9 0.062572 5553
1.913 0.060547 4835
1.925 0.059317 4538
1.938 0.058521 4361
1.95 0.057147 4218
1.962 0.056207 4079
1.975 0.055194 3921
1.988 0.054109 3802
2.0 0.053096 3564
