1.1 0.148727 6249
1.113 0.146412 6051
1.125 0.14294 5781
1.138 0.141204 5776
1.15 0.137731 5524
1.163 0.133102 3774
1.175 0.130208 3603
1.188 0.126157 2578
1.2 0.126157 2578
1.213 0.124421 2479
1.225 0.121528 2460
1.238 0.120949 2459
1.25 0.119213 2024
1.263 0.117477 1783
1.275 0.11169 1461
1.288 0.108796 1430
1.3 0.106481 1366
1.312 0.105324 1340
1.325 0.103009 1186
1.338 0.101852 1184
1.35 0.100694 878
1.363 0.100116 877
1.375 0.097222 806
1.388 0.095486 785
1.4 0.093171 757
1.413 0.092593 738
1.425 0.089699 733
1.438 0.08912 730
1.45 0.087384 707
1.463 0.085648 704
1.475 0.085648 704
1.488 0.081019 562
1.5 0.079861 534
1.513 0.078704 494
1.525 0.076968 479
1.538 0.074653 463
1.55 0.074074 462
1.562 0.072338 447
1.575 0.071181 363
1.587 0.070023 347
1.6 0.070023 347
1.613 0.067708 331
1.625 0.066551 323
1.638 0.065394 319
1.65 0.064236 317
1.663 0.063079 305
1.675 0.061343 298
1.688 0.060185 294
1.7 0.060185 294
1.712 0.060185 294
1.725 0.05787 262
1.738 0.05787 262
1.75 0.05787 262
1.763 0.05787 262
1.775 0.056713 258
1.788 0.054977 249
1.8 0.053819 245
1.812 0.053241 242
1.825 0.052662 241
1.837 0.051505 239
1.85 0.04919 231
1.863 0.04919 231
1.875 0.048032 225
1.888 0.046296 222
1.9 0.046296 222
1.913 0.043981 216
1.925 0.043403 215
1.938 0.042824 208
1.95 0.042824 208
1.962 0.039931 197
1.975 0.038194 178
1.988 0.037616 177
2.0 0.03588 166
