num_samples threshold occupation_density_mean occupation_density_stderr second_moment_mean second_moment_stderr
64001 1.1 0.1901836673801972 3.4806762863540985e-05 24689.037186918955 60.65068520797038
64001 1.113 0.18740567177075357 3.473357181753154e-05 22901.640786862707 57.45512261655417
64001 1.125 0.1848592089498602 3.470324125234623e-05 21361.071530132343 54.61176510482303
64001 1.138 0.1821277692848549 3.466443201087449e-05 19824.444383681504 51.68355258062602
64001 1.15 0.17963615362259966 3.4629108302316114e-05 18501.69153606975 49.0732412469641
64001 1.163 0.17695522507460823 3.4577679426340524e-05 17170.545960219373 46.39766315614367
64001 1.175 0.17451307113951348 3.4513954782799114e-05 16025.942016530991 43.94332613431869
64001 1.188 0.17187689975156636 3.442612349044959e-05 14878.16191934501 41.455674576749395
64001 1.2 0.16947236932235435 3.435726727486974e-05 13893.901392165748 39.23353497626996
64001 1.213 0.1668912695426634 3.431587866736543e-05 12900.023343385259 36.87996771473366
64001 1.225 0.16452340750925765 3.429552248669338e-05 12064.186106467087 34.90144560688372
64001 1.238 0.16199710087342384 3.4247470693752495e-05 11216.19032515117 32.85089080833099
64001 1.25 0.15968518304401494 3.41977470011345e-05 10485.348760175622 31.03408922300544
64001 1.263 0.15719914145091482 3.410300320397242e-05 9745.35186950204 29.10720074558844
64001 1.275 0.1549324020718426 3.4028019122687354e-05 9119.794471961375 27.452822390399223
64001 1.288 0.1525057551288261 3.392947293806654e-05 8490.55680379994 25.755125625572003
64001 1.3 0.15028843205574913 3.385143557275028e-05 7951.726629271418 24.264336544022292
64001 1.312 0.14809272134810392 3.374978547014791e-05 7452.011468570804 22.906874377215033
64001 1.325 0.1457386526460524 3.3655749175512705e-05 6954.009765472414 21.519139118847548
64001 1.338 0.14340675911313885 3.35543677261152e-05 6486.238996265683 20.17006569177497
64001 1.35 0.14127852558553775 3.347024565012785e-05 6090.696973484789 19.050367572230932
64001 1.363 0.13899903137450978 3.34065726006447e-05 5692.802753081983 17.92317783426457
64001 1.375 0.13691360608427997 3.3307400254029246e-05 5351.675223824628 16.899054747417487
64001 1.388 0.1346772405431165 3.3191845806160876e-05 5002.46574272277 15.81792865442553
64001 1.4 0.1326423782597147 3.31151935710096e-05 4706.546725832409 14.926007544198372
64001 1.413 0.1304617914563835 3.2974430473226895e-05 4407.609381103421 13.978818585239383
64001 1.425 0.12847401340604056 3.2856329665653674e-05 4149.4216340369685 13.15991913115322
64001 1.438 0.12634343039952498 3.273396628177301e-05 3887.3579631568255 12.337679392061984
64001 1.45 0.1243933372916048 3.2595375551695606e-05 3661.553116357557 11.61222361979419
64001 1.463 0.12230635590068903 3.2456362087726646e-05 3437.4312276370683 10.886492614765308
64001 1.475 0.12040590520460619 3.232096714232266e-05 3245.8303776503494 10.285291289550118
64001 1.488 0.11837151363259951 3.221827066228847e-05 3052.6382556522553 9.693989222475624
64001 1.5 0.11651338811893563 3.2057215683094365e-05 2884.19874689458 9.108616820020272
64001 1.513 0.11452845752410117 3.1930909883319447e-05 2714.545225855846 8.581400321204702
64001 1.525 0.11271886818955953 3.1785201240687466e-05 2569.0656083498693 8.117079611831153
64001 1.538 0.11078445486789268 3.1632309002888e-05 2420.2126216777865 7.604455208277762
64001 1.55 0.10901640805612413 3.1498577577085736e-05 2290.2149185168983 7.182241094883502
64001 1.562 0.10726717749722661 3.137215881699196e-05 2171.0912798237528 6.790666826706715
64001 1.575 0.10539677069108296 3.124633836577461e-05 2048.4385243980564 6.367167421416751
64001 1.587 0.10369145641474355 3.108819519509225e-05 1942.8936891611067 6.007336452020702
64001 1.6 0.1018719257980344 3.09628609127316e-05 1837.0532960422493 5.66628271265635
64001 1.613 0.10007723244949299 3.0830282598624e-05 1737.6300682801832 5.338983418983915
64001 1.625 0.09843473236355682 3.0692856664106125e-05 1651.0528272995734 5.072548873959668
64001 1.638 0.09667551866377087 3.0512324513133283e-05 1561.4906642083718 4.776398313243489
64001 1.65 0.09508608843611817 3.0368344904009505e-05 1484.326416774738 4.522072245066159
64001 1.663 0.09337544874298839 3.016898641032926e-05 1405.9283604943673 4.263812366016743
64001 1.675 0.09181584808049874 3.001027710457626e-05 1337.4226183965875 4.037639360702862
64001 1.688 0.09016022165278667 2.9784003756153525e-05 1268.4435086951767 3.8125164070938284
64001 1.7 0.08864580504992109 2.9631225996968418e-05 1208.07765503664 3.6141165945756875
64001 1.712 0.08714924480867486 2.945120467304323e-05 1151.6672239496258 3.4481269864179214
64001 1.725 0.08555219579381573 2.9255443769111736e-05 1093.9998750019531 3.2661538569943143
64001 1.738 0.08397626521460604 2.9044013558216133e-05 1038.9771097326604 3.083683475254071
64001 1.75 0.08254829735472884 2.88850908003303e-05 990.5575537882221 2.9212710875791097
64001 1.763 0.081017180544054 2.870371590119546e-05 942.1313729472977 2.7688929895443453
64001 1.775 0.07963211040452493 2.851155771434687e-05 900.016905985844 2.636624365620244
64001 1.788 0.07813909685786159 2.830726301025421e-05 855.983781503414 2.493906863007859
64001 1.8 0.0767823267448946 2.8119742775147273e-05 817.9071889501727 2.3793362473755524
