1.1 0.184028 24330
1.113 0.180556 23416
1.125 0.176505 22725
1.138 0.173032 21771
1.15 0.16956 19983
1.163 0.165509 19150
1.175 0.163773 17841
1.188 0.161458 17327
1.2 0.159722 15472
1.213 0.156829 11481
1.225 0.155671 10887
1.238 0.152199 10285
1.25 0.149884 9837
1.263 0.148148 9614
1.275 0.145833 9598
1.288 0.143519 9420
1.3 0.140046 8672
1.312 0.13831 7661
1.325 0.135417 7404
1.338 0.132523 7063
1.35 0.131366 7007
1.363 0.127894 6669
1.375 0.125579 6595
1.388 0.122685 6360
1.4 0.122106 6209
1.413 0.118634 4339
1.425 0.117477 4315
1.438 0.114005 4087
1.45 0.11169 3513
1.463 0.108796 3396
1.475 0.10706 2847
1.488 0.105903 2825
1.5 0.103588 2801
1.513 0.097222 1502
1.525 0.094907 1492
1.538 0.08912 1380
1.55 0.087384 1365
1.562 0.086227 1361
1.575 0.086227 1361
1.587 0.085648 1360
1.6 0.084491 1190
1.613 0.082755 1039
1.625 0.081597 1007
1.638 0.08044 1003
1.65 0.079861 1002
1.663 0.079282 979
1.675 0.076389 840
1.688 0.075231 836
1.7 0.072917 708
1.712 0.071759 706
1.725 0.071759 706
1.738 0.070602 678
1.75 0.069444 672
1.763 0.067708 669
1.775 0.066551 663
1.788 0.064815 630
1.8 0.063657 628
1.812 0.063079 611
1.825 0.061343 606
1.837 0.059606 525
1.85 0.056134 487
1.863 0.056134 487
1.875 0.054977 393
1.888 0.053819 357
1.9 0.053241 328
1.913 0.052662 325
1.925 0.051505 285
1.938 0.050926 284
1.95 0.049769 280
1.962 0.048611 278
1.975 0.047454 274
1.988 0.046296 268
2.0 0.045139 256
